val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.808557,0.830880,0.819719,0.816538,0.830880,0.000020,3.111312,54.000000,
0.828334,0.831285,0.829810,0.791093,0.831285,0.000018,1.140695,108.000000,
0.850780,0.858160,0.854470,0.725682,0.858160,0.000016,0.932506,162.000000,
0.884497,0.886920,0.885709,0.519385,0.886920,0.000013,0.643215,216.000000,
0.890733,0.888109,0.889421,0.512671,0.888109,0.000011,0.539856,270.000000,
0.892123,0.890318,0.891221,0.476299,0.890318,0.000009,0.510972,324.000000,
0.898752,0.896559,0.897655,0.441201,0.896559,0.000007,0.404831,378.000000,
0.900578,0.899002,0.899790,0.443198,0.899002,0.000004,0.313999,432.000000,
0.900911,0.898376,0.899644,0.431674,0.899002,0.000002,0.295706,486.000000,
0.901329,0.898769,0.900049,0.429046,0.899002,0.000000,0.302202,540.000000,
