val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.364420,0.587397,0.364420,0.000020,0.543059,80.000000,
0.565459,0.437626,0.565459,0.000018,0.516472,160.000000,
0.493411,0.515064,0.565459,0.000016,0.457879,240.000000,
0.523143,0.505473,0.565459,0.000013,0.355415,320.000000,
0.544786,0.494444,0.565459,0.000011,0.288407,400.000000,
0.554877,0.510720,0.565459,0.000009,0.288350,480.000000,
0.549481,0.754121,0.565459,0.000007,0.226158,560.000000,
0.570038,0.553719,0.570038,0.000005,0.164347,640.000000,
0.585580,0.632829,0.585580,0.000002,0.117619,720.000000,
0.575408,0.646778,0.585580,0.000000,0.140862,800.000000,
0.575408,0.646548,0.585580,0.000000,0.074541,804.000000,
