val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.579710,0.632715,0.579710,0.000020,0.730722,23.000000,
0.637681,0.622991,0.637681,0.000018,0.680650,46.000000,
0.565217,0.730669,0.637681,0.000016,0.672502,69.000000,
0.652174,0.592206,0.652174,0.000013,0.601459,92.000000,
0.666667,0.547970,0.666667,0.000011,0.579323,115.000000,
0.666667,0.534919,0.666667,0.000009,0.576403,138.000000,
0.652174,0.510411,0.666667,0.000007,0.566553,161.000000,
0.666667,0.536631,0.666667,0.000005,0.451337,184.000000,
0.659420,0.526669,0.666667,0.000003,0.445400,207.000000,
0.652174,0.521766,0.666667,0.000000,0.425020,230.000000,
0.652174,0.521879,0.666667,0.000000,0.341474,234.000000,
