val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.415343,0.625430,0.415343,0.000020,0.539308,80.000000,
0.524047,0.512911,0.524047,0.000018,0.440457,160.000000,
0.592339,0.495746,0.592339,0.000016,0.413560,240.000000,
0.523488,0.703111,0.592339,0.000013,0.278885,320.000000,
0.534335,0.534839,0.592339,0.000011,0.225834,400.000000,
0.600961,0.627558,0.600961,0.000009,0.224965,480.000000,
0.606685,0.670226,0.606685,0.000007,0.210825,560.000000,
0.575679,0.694915,0.606685,0.000005,0.123577,640.000000,
0.588992,0.672646,0.606685,0.000002,0.105643,720.000000,
0.590606,0.723862,0.606685,0.000000,0.108197,800.000000,
0.580414,0.724118,0.606685,0.000000,0.083822,804.000000,
