val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.492754,0.776063,0.492754,0.000020,0.698054,23.000000,
0.528986,0.662997,0.528986,0.000018,0.715248,46.000000,
0.528986,0.650662,0.528986,0.000016,0.706957,69.000000,
0.528986,0.653220,0.528986,0.000013,0.708467,92.000000,
0.471014,0.693898,0.528986,0.000011,0.697327,115.000000,
0.471014,0.712645,0.528986,0.000009,0.699670,138.000000,
0.528986,0.685718,0.528986,0.000007,0.698750,161.000000,
0.471014,0.706423,0.528986,0.000005,0.708910,184.000000,
0.471014,0.712251,0.528986,0.000003,0.699820,207.000000,
0.471014,0.693463,0.528986,0.000000,0.704833,230.000000,
0.528986,0.692674,0.528986,0.000000,0.695382,234.000000,
