val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.441832,0.531175,0.441832,0.000020,0.572360,80.000000,
0.524905,0.539874,0.524905,0.000018,0.442413,160.000000,
0.544120,0.493821,0.544120,0.000016,0.396464,240.000000,
0.549481,0.544589,0.549481,0.000013,0.269554,320.000000,
0.616788,0.412973,0.616788,0.000011,0.228677,400.000000,
0.575107,0.570192,0.616788,0.000009,0.207325,480.000000,
0.560321,0.705649,0.616788,0.000007,0.192526,560.000000,
0.576113,0.646951,0.616788,0.000005,0.097423,640.000000,
0.585517,0.695495,0.616788,0.000002,0.103074,720.000000,
0.564871,0.730582,0.616788,0.000000,0.107732,800.000000,
0.564871,0.729593,0.616788,0.000000,0.072699,804.000000,
