val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.844678,0.852794,0.848736,0.679703,0.852794,0.000020,3.405083,54.000000,
0.866762,0.872687,0.869725,0.585823,0.872687,0.000018,0.838114,108.000000,
0.890390,0.890182,0.890286,0.483671,0.890182,0.000016,0.650035,162.000000,
0.897135,0.893649,0.895392,0.468213,0.893649,0.000013,0.474988,216.000000,
0.899133,0.896365,0.897749,0.454457,0.896365,0.000011,0.346404,270.000000,
0.898770,0.899723,0.899247,0.457898,0.899723,0.000009,0.373361,324.000000,
0.904172,0.900838,0.902505,0.439411,0.900838,0.000007,0.268782,378.000000,
0.902361,0.901383,0.901872,0.420186,0.901383,0.000004,0.175331,432.000000,
0.903566,0.902606,0.903086,0.418053,0.902606,0.000002,0.190659,486.000000,
0.904703,0.902571,0.903637,0.409823,0.902606,0.000000,0.188063,540.000000,
