val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.528986,0.666216,0.528986,0.000020,0.716396,23.000000,
0.528986,0.659856,0.528986,0.000018,0.711338,46.000000,
0.528986,0.661663,0.528986,0.000016,0.719628,69.000000,
0.528986,0.682949,0.528986,0.000013,0.715279,92.000000,
0.528986,0.690032,0.528986,0.000011,0.716612,115.000000,
0.471014,0.732598,0.528986,0.000009,0.707149,138.000000,
0.528986,0.673033,0.528986,0.000007,0.702471,161.000000,
0.528986,0.673532,0.528986,0.000005,0.693696,184.000000,
0.528986,0.679457,0.528986,0.000003,0.699779,207.000000,
0.471014,0.693733,0.528986,0.000000,0.702975,230.000000,
0.471014,0.695377,0.528986,0.000000,0.692624,234.000000,
