val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.000000,0.662391,0.000000,0.000020,0.628243,80.000000,
0.000000,0.719976,0.000000,0.000018,0.637534,160.000000,
0.000000,0.676480,0.000000,0.000016,0.615790,240.000000,
0.000000,0.732427,0.000000,0.000013,0.613456,320.000000,
0.000000,0.683359,0.000000,0.000011,0.629416,400.000000,
0.000000,0.674787,0.000000,0.000009,0.613871,480.000000,
0.000000,0.683609,0.000000,0.000007,0.617420,560.000000,
0.000000,0.676581,0.000000,0.000005,0.619780,640.000000,
0.000000,0.677929,0.000000,0.000002,0.618161,720.000000,
0.000000,0.678347,0.000000,0.000000,0.606746,800.000000,
0.000000,0.678355,0.000000,0.000000,0.591451,804.000000,
