val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.528986,0.641530,0.528986,0.000020,0.724416,23.000000,
0.528986,0.657000,0.528986,0.000018,0.735267,46.000000,
0.528986,0.663186,0.528986,0.000016,0.725370,69.000000,
0.471014,0.778596,0.528986,0.000013,0.706452,92.000000,
0.471014,0.695249,0.528986,0.000011,0.722883,115.000000,
0.528986,0.688485,0.528986,0.000009,0.710717,138.000000,
0.471014,0.705736,0.528986,0.000007,0.709728,161.000000,
0.528986,0.672209,0.528986,0.000005,0.713920,184.000000,
0.471014,0.717985,0.528986,0.000003,0.706593,207.000000,
0.528986,0.692500,0.528986,0.000000,0.697763,230.000000,
0.528986,0.692231,0.528986,0.000000,0.728548,234.000000,
