val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
-0.208020,-0.188463,-0.198242,2.225280,-0.188463,0.000020,5.524001,54.000000,
0.725924,0.537190,0.631557,1.069975,0.537190,0.000018,2.150395,108.000000,
0.858695,0.861868,0.860281,0.607294,0.861868,0.000016,1.119417,162.000000,
0.882619,0.880324,0.881471,0.503176,0.880324,0.000013,0.698153,216.000000,
0.879474,0.882744,0.881109,0.544546,0.882744,0.000011,0.567651,270.000000,
0.891721,0.890069,0.890895,0.483646,0.890069,0.000009,0.570815,324.000000,
0.891830,0.891830,0.891830,0.465680,0.891830,0.000007,0.467082,378.000000,
0.895972,0.896239,0.896105,0.458276,0.896239,0.000004,0.327706,432.000000,
0.888543,0.894033,0.891288,0.508622,0.896239,0.000002,0.314645,486.000000,
0.893707,0.893964,0.893836,0.471886,0.896239,0.000000,0.306693,540.000000,
