val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.623188,0.636841,0.623188,0.000020,0.694620,23.000000,
0.652174,0.665648,0.652174,0.000018,0.647010,46.000000,
0.688406,0.573841,0.688406,0.000016,0.658456,69.000000,
0.710145,0.530447,0.710145,0.000013,0.545891,92.000000,
0.746377,0.489354,0.746377,0.000011,0.422342,115.000000,
0.702899,0.494000,0.746377,0.000009,0.439868,138.000000,
0.746377,0.508673,0.746377,0.000007,0.370090,161.000000,
0.710145,0.645238,0.746377,0.000005,0.206885,184.000000,
0.739130,0.566961,0.746377,0.000003,0.222650,207.000000,
0.739130,0.590148,0.746377,0.000000,0.175903,230.000000,
0.760870,0.584080,0.760870,0.000000,0.216599,234.000000,
