val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.806059,0.807074,0.806566,0.808013,0.807074,0.000020,4.418226,54.000000,
0.877124,0.876561,0.876843,0.547769,0.876561,0.000018,0.802929,108.000000,
0.883521,0.886506,0.885013,0.513207,0.886506,0.000016,0.650996,162.000000,
0.885828,0.886370,0.886099,0.487616,0.886506,0.000013,0.502477,216.000000,
0.894855,0.892719,0.893787,0.463089,0.892719,0.000011,0.443785,270.000000,
0.897557,0.896388,0.896973,0.462017,0.896388,0.000009,0.432556,324.000000,
0.900338,0.899434,0.899886,0.455013,0.899434,0.000007,0.345580,378.000000,
0.899176,0.899347,0.899261,0.463213,0.899434,0.000004,0.285376,432.000000,
0.900389,0.900272,0.900330,0.472379,0.900272,0.000002,0.268379,486.000000,
0.898811,0.899565,0.899188,0.468341,0.900272,0.000000,0.251256,540.000000,
