val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.339558,0.667343,0.339558,0.000020,0.583686,80.000000,
0.472895,0.553036,0.472895,0.000018,0.477775,160.000000,
0.550274,0.414230,0.550274,0.000016,0.405698,240.000000,
0.597972,0.431936,0.597972,0.000013,0.327505,320.000000,
0.549682,0.489580,0.597972,0.000011,0.261929,400.000000,
0.513586,0.563674,0.597972,0.000009,0.273528,480.000000,
0.603660,0.523488,0.603660,0.000007,0.237832,560.000000,
0.560321,0.731569,0.603660,0.000005,0.126427,640.000000,
0.576516,0.654291,0.603660,0.000002,0.134335,720.000000,
0.586007,0.657118,0.603660,0.000000,0.142666,800.000000,
0.586007,0.656969,0.603660,0.000000,0.208836,804.000000,
