val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.445684,0.669985,0.557835,2.072568,0.669985,0.000020,6.501618,54.000000,
0.868402,0.876196,0.872299,0.608211,0.876196,0.000018,1.095464,108.000000,
0.890001,0.889128,0.889565,0.478928,0.889128,0.000016,0.667854,162.000000,
0.891911,0.894755,0.893333,0.577868,0.894755,0.000013,0.495562,216.000000,
0.882847,0.881740,0.882294,0.524533,0.894755,0.000011,0.449804,270.000000,
0.903399,0.900666,0.902033,0.421015,0.900666,0.000009,0.425054,324.000000,
0.907381,0.906610,0.906996,0.436634,0.906610,0.000007,0.335723,378.000000,
0.905627,0.904033,0.904830,0.430345,0.906610,0.000004,0.268580,432.000000,
0.908769,0.906503,0.907636,0.412212,0.906610,0.000002,0.254500,486.000000,
0.907681,0.906310,0.906995,0.412820,0.906610,0.000000,0.257895,540.000000,
