val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.138426,0.668580,0.138426,0.000020,0.638986,80.000000,
0.000000,0.684155,0.138426,0.000018,0.641540,160.000000,
0.000000,0.680310,0.138426,0.000016,0.623266,240.000000,
0.000000,0.673928,0.138426,0.000013,0.623856,320.000000,
0.000000,0.678775,0.138426,0.000011,0.601487,400.000000,
0.000000,0.700259,0.138426,0.000009,0.630059,480.000000,
0.000000,0.671407,0.138426,0.000007,0.608685,560.000000,
0.000000,0.683365,0.138426,0.000005,0.601795,640.000000,
0.000000,0.680201,0.138426,0.000002,0.612517,720.000000,
0.000000,0.677687,0.138426,0.000000,0.623740,800.000000,
0.000000,0.677690,0.138426,0.000000,0.663218,804.000000,
