val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.601449,0.686853,0.601449,0.000020,0.747186,23.000000,
0.528986,0.675168,0.601449,0.000018,0.708363,46.000000,
0.586957,0.646324,0.601449,0.000016,0.698221,69.000000,
0.666667,0.570786,0.666667,0.000013,0.669937,92.000000,
0.717391,0.506126,0.717391,0.000011,0.635485,115.000000,
0.688406,0.505599,0.717391,0.000009,0.593314,138.000000,
0.681159,0.541059,0.717391,0.000007,0.589681,161.000000,
0.688406,0.498175,0.717391,0.000005,0.471309,184.000000,
0.717391,0.453989,0.717391,0.000003,0.467045,207.000000,
0.746377,0.471579,0.746377,0.000000,0.463009,230.000000,
0.746377,0.469902,0.746377,0.000000,0.478332,234.000000,
