val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.420686,0.560976,0.420686,0.000020,0.696453,80.000000,
0.476086,0.467201,0.476086,0.000018,0.485411,160.000000,
0.523103,0.555486,0.523103,0.000016,0.430199,240.000000,
0.582639,0.480931,0.582639,0.000013,0.337096,320.000000,
0.486170,0.646766,0.582639,0.000011,0.298105,400.000000,
0.574265,0.398185,0.582639,0.000009,0.273688,480.000000,
0.567199,0.559159,0.582639,0.000007,0.231205,560.000000,
0.570974,0.646623,0.582639,0.000005,0.140308,640.000000,
0.569983,0.707141,0.582639,0.000002,0.133532,720.000000,
0.585517,0.600257,0.585517,0.000000,0.164354,800.000000,
0.585517,0.600802,0.585517,0.000000,0.083698,804.000000,
