val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.459119,0.557131,0.459119,0.000020,0.579971,80.000000,
0.507823,0.492494,0.507823,0.000018,0.460047,160.000000,
0.554866,0.446967,0.554866,0.000016,0.424162,240.000000,
0.564979,0.568511,0.564979,0.000013,0.314553,320.000000,
0.615967,0.442505,0.615967,0.000011,0.258844,400.000000,
0.581645,0.547165,0.615967,0.000009,0.242768,480.000000,
0.600590,0.612857,0.615967,0.000007,0.195298,560.000000,
0.580325,0.676123,0.615967,0.000005,0.138428,640.000000,
0.595455,0.629643,0.615967,0.000002,0.123023,720.000000,
0.600508,0.615701,0.615967,0.000000,0.119153,800.000000,
0.600508,0.616239,0.615967,0.000000,0.098174,804.000000,
