val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.594203,0.626290,0.594203,0.000020,0.750876,23.000000,
0.608696,0.554328,0.608696,0.000018,0.655843,46.000000,
0.688406,0.488279,0.688406,0.000016,0.653456,69.000000,
0.673913,0.518778,0.688406,0.000013,0.502809,92.000000,
0.681159,0.511264,0.688406,0.000011,0.422609,115.000000,
0.702899,0.473300,0.702899,0.000009,0.456566,138.000000,
0.731884,0.492841,0.731884,0.000007,0.379484,161.000000,
0.739130,0.526435,0.739130,0.000005,0.244557,184.000000,
0.753623,0.591278,0.753623,0.000003,0.202458,207.000000,
0.746377,0.563104,0.753623,0.000000,0.181109,230.000000,
0.746377,0.562906,0.753623,0.000000,0.160835,234.000000,
