val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.726859,0.715531,0.721195,1.214210,0.715531,0.000020,5.017985,54.000000,
0.820532,0.809433,0.814983,0.782102,0.809433,0.000018,1.320126,108.000000,
0.873201,0.869260,0.871231,0.627042,0.869260,0.000016,0.903275,162.000000,
0.885547,0.888607,0.887077,0.513804,0.888607,0.000013,0.669955,216.000000,
0.900578,0.898830,0.899704,0.428992,0.898830,0.000011,0.546264,270.000000,
0.898411,0.897664,0.898037,0.522893,0.898830,0.000009,0.505660,324.000000,
0.896432,0.901039,0.898735,0.502260,0.901039,0.000007,0.482159,378.000000,
0.902353,0.905335,0.903844,0.498069,0.905335,0.000004,0.369769,432.000000,
0.904520,0.904465,0.904493,0.415391,0.905335,0.000002,0.352326,486.000000,
0.901900,0.904287,0.903094,0.446870,0.905335,0.000000,0.351521,540.000000,
