val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.296025,0.772996,0.296025,0.000020,0.544201,80.000000,
0.565487,0.458688,0.565487,0.000018,0.457261,160.000000,
0.529995,0.502191,0.565487,0.000016,0.389985,240.000000,
0.496399,0.794135,0.565487,0.000013,0.282886,320.000000,
0.610669,0.459645,0.610669,0.000011,0.236011,400.000000,
0.586761,0.442013,0.610669,0.000009,0.225013,480.000000,
0.576113,0.619687,0.610669,0.000007,0.185096,560.000000,
0.568355,0.798282,0.610669,0.000005,0.119734,640.000000,
0.580278,0.711431,0.610669,0.000002,0.100099,720.000000,
0.586007,0.664865,0.610669,0.000000,0.096648,800.000000,
0.586007,0.665482,0.610669,0.000000,0.107862,804.000000,
