val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.470165,0.537201,0.470165,0.000020,0.630686,80.000000,
0.000000,0.759189,0.470165,0.000018,0.555513,160.000000,
0.000000,0.676245,0.470165,0.000016,0.630347,240.000000,
0.000000,0.672055,0.470165,0.000013,0.622199,320.000000,
0.000000,0.691433,0.470165,0.000011,0.617941,400.000000,
0.000000,0.674176,0.470165,0.000009,0.628085,480.000000,
0.000000,0.679173,0.470165,0.000007,0.616047,560.000000,
0.000000,0.679844,0.470165,0.000005,0.631984,640.000000,
0.000000,0.681340,0.470165,0.000002,0.615346,720.000000,
0.000000,0.680147,0.470165,0.000000,0.608304,800.000000,
0.000000,0.680128,0.470165,0.000000,0.605429,804.000000,
