val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.234629,0.251611,0.243120,2.143465,0.251611,0.000020,3.271280,54.000000,
nan,nan,nan,2.246880,0.251611,0.000018,2.207544,108.000000,
nan,nan,nan,2.433119,0.251611,0.000016,2.209873,162.000000,
nan,nan,nan,2.343311,0.251611,0.000013,2.183315,216.000000,
nan,nan,nan,2.359204,0.251611,0.000011,2.171866,270.000000,
nan,nan,nan,2.224780,0.251611,0.000009,2.288916,324.000000,
nan,nan,nan,2.273118,0.251611,0.000007,2.134327,378.000000,
nan,nan,nan,2.308632,0.251611,0.000004,2.164921,432.000000,
nan,nan,nan,2.262256,0.251611,0.000002,2.218296,486.000000,
nan,nan,nan,2.243207,0.251611,0.000000,2.201201,540.000000,
