val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.401714,0.576632,0.401714,0.000020,0.556585,80.000000,
0.548278,0.467810,0.548278,0.000018,0.449441,160.000000,
0.574265,0.390477,0.574265,0.000016,0.401675,240.000000,
0.556798,0.481900,0.574265,0.000013,0.263833,320.000000,
0.612660,0.527648,0.612660,0.000011,0.227197,400.000000,
0.592872,0.486780,0.612660,0.000009,0.226675,480.000000,
0.567778,0.660719,0.612660,0.000007,0.169662,560.000000,
0.607596,0.659415,0.612660,0.000005,0.104226,640.000000,
0.611070,0.716801,0.612660,0.000002,0.099700,720.000000,
0.590821,0.712804,0.612660,0.000000,0.109760,800.000000,
0.590821,0.713472,0.612660,0.000000,0.104128,804.000000,
