val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.460407,0.549969,0.460407,0.000020,0.541046,80.000000,
0.000000,0.660678,0.460407,0.000018,0.615898,160.000000,
0.391275,0.634356,0.460407,0.000016,0.599412,240.000000,
0.441307,0.511788,0.460407,0.000013,0.448763,320.000000,
0.420397,0.599832,0.460407,0.000011,0.398345,400.000000,
0.480461,0.541470,0.480461,0.000009,0.354594,480.000000,
0.544471,0.577794,0.544471,0.000007,0.339194,560.000000,
0.587231,0.535466,0.587231,0.000005,0.216168,640.000000,
0.528428,0.637037,0.587231,0.000002,0.215648,720.000000,
0.565820,0.541513,0.587231,0.000000,0.214950,800.000000,
0.565820,0.541814,0.587231,0.000000,0.197254,804.000000,
