val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.779242,0.787606,0.783424,1.103472,0.787606,0.000020,3.677342,54.000000,
0.843786,0.851243,0.847515,0.647212,0.851243,0.000018,0.867291,108.000000,
0.873306,0.875243,0.874275,0.539181,0.875243,0.000016,0.696908,162.000000,
0.772470,0.767617,0.770044,0.922020,0.875243,0.000013,1.138386,216.000000,
0.886718,0.887603,0.887161,0.520037,0.887603,0.000011,0.584344,270.000000,
0.889257,0.893602,0.891430,0.483074,0.893602,0.000009,0.417345,324.000000,
0.893278,0.894307,0.893792,0.483579,0.894307,0.000007,0.379349,378.000000,
0.894600,0.894714,0.894657,0.462696,0.894714,0.000004,0.288397,432.000000,
0.897183,0.895779,0.896481,0.447608,0.895779,0.000002,0.299185,486.000000,
0.894935,0.895482,0.895208,0.460976,0.895779,0.000000,0.274359,540.000000,
