val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.435288,0.517094,0.435288,0.000020,0.574230,80.000000,
0.519143,0.416199,0.519143,0.000018,0.431038,160.000000,
0.585377,0.450965,0.585377,0.000016,0.397961,240.000000,
0.585517,0.512619,0.585517,0.000013,0.267024,320.000000,
0.621217,0.528974,0.621217,0.000011,0.218111,400.000000,
0.594811,0.398636,0.621217,0.000009,0.220732,480.000000,
0.594109,0.701697,0.621217,0.000007,0.171356,560.000000,
0.590821,0.757003,0.621217,0.000005,0.115682,640.000000,
0.590394,0.665261,0.621217,0.000002,0.098652,720.000000,
0.580216,0.733326,0.621217,0.000000,0.100117,800.000000,
0.580216,0.733577,0.621217,0.000000,0.021173,804.000000,
