val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.412149,0.606653,0.412149,0.000020,0.547932,80.000000,
0.489143,0.688086,0.489143,0.000018,0.440541,160.000000,
0.520055,0.471552,0.520055,0.000016,0.407692,240.000000,
0.579418,0.441303,0.579418,0.000013,0.282981,320.000000,
0.589690,0.551372,0.589690,0.000011,0.246532,400.000000,
0.591865,0.420667,0.591865,0.000009,0.249212,480.000000,
0.559719,0.798260,0.591865,0.000007,0.187665,560.000000,
0.554866,0.760638,0.591865,0.000005,0.121139,640.000000,
0.538935,0.818252,0.591865,0.000002,0.105466,720.000000,
0.590390,0.711621,0.591865,0.000000,0.136296,800.000000,
0.590390,0.710341,0.591865,0.000000,0.233034,804.000000,
