val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.846558,0.844003,0.845280,0.789091,0.844003,0.000020,2.267745,54.000000,
0.884897,0.883775,0.884336,0.567273,0.883775,0.000018,0.696699,108.000000,
0.896154,0.893951,0.895052,0.462719,0.893951,0.000016,0.556890,162.000000,
0.903341,0.900302,0.901822,0.430613,0.900302,0.000013,0.436075,216.000000,
0.904743,0.902961,0.903852,0.423546,0.902961,0.000011,0.345611,270.000000,
0.904148,0.903102,0.903625,0.444530,0.903102,0.000009,0.329882,324.000000,
0.902165,0.903537,0.902851,0.459936,0.903537,0.000007,0.307536,378.000000,
0.907145,0.906535,0.906840,0.434304,0.906535,0.000004,0.206835,432.000000,
0.906694,0.906169,0.906432,0.445148,0.906535,0.000002,0.202450,486.000000,
0.906745,0.905820,0.906283,0.424730,0.906535,0.000000,0.213970,540.000000,
