val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.639840,0.718820,0.679330,1.317538,0.718820,0.000020,3.678755,54.000000,
0.214432,0.213833,0.214132,2.175408,0.718820,0.000018,3.361083,108.000000,
0.735751,0.744642,0.740197,2.195817,0.744642,0.000016,2.381693,162.000000,
0.864001,0.872196,0.868098,0.614623,0.872196,0.000013,0.832738,216.000000,
0.878201,0.886579,0.882390,0.741650,0.886579,0.000011,0.629539,270.000000,
0.888053,0.891481,0.889767,0.617897,0.891481,0.000009,0.554832,324.000000,
0.891183,0.892441,0.891812,0.515655,0.892441,0.000007,0.517218,378.000000,
0.896932,0.894760,0.895846,0.467878,0.894760,0.000004,0.351735,432.000000,
0.897671,0.896596,0.897133,0.468125,0.896596,0.000002,0.302706,486.000000,
0.898263,0.897504,0.897883,0.452256,0.897504,0.000000,0.272000,540.000000,
