val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.594203,0.571962,0.594203,0.000020,0.696334,23.000000,
0.623188,0.542745,0.623188,0.000018,0.693837,46.000000,
0.702899,0.514010,0.702899,0.000016,0.632204,69.000000,
0.659420,0.524461,0.702899,0.000013,0.501733,92.000000,
0.688406,0.564272,0.702899,0.000011,0.410878,115.000000,
0.681159,0.514190,0.702899,0.000009,0.445167,138.000000,
0.724638,0.542296,0.724638,0.000007,0.387464,161.000000,
0.688406,0.662718,0.724638,0.000005,0.243475,184.000000,
0.724638,0.620919,0.724638,0.000003,0.199599,207.000000,
0.710145,0.644609,0.724638,0.000000,0.210323,230.000000,
0.710145,0.644957,0.724638,0.000000,0.195928,234.000000,
