val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.873551,0.870181,0.871866,0.583772,0.870181,0.000020,2.694560,54.000000,
0.890911,0.889881,0.890396,0.482498,0.889881,0.000018,0.700115,108.000000,
0.899547,0.898085,0.898816,0.468444,0.898085,0.000016,0.601404,162.000000,
0.901448,0.903109,0.902279,0.454416,0.903109,0.000013,0.373731,216.000000,
0.897945,0.897794,0.897870,0.576778,0.903109,0.000011,0.378190,270.000000,
0.903667,0.902729,0.903198,0.451409,0.903109,0.000009,0.357340,324.000000,
0.904694,0.902868,0.903781,0.466017,0.903109,0.000007,0.284166,378.000000,
0.907037,0.904388,0.905713,0.443727,0.904388,0.000004,0.200168,432.000000,
0.905298,0.903010,0.904154,0.422676,0.904388,0.000002,0.201578,486.000000,
0.906301,0.903879,0.905090,0.430652,0.904388,0.000000,0.192054,540.000000,
