val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.400183,0.611181,0.400183,0.000020,0.569039,80.000000,
0.513434,0.454067,0.513434,0.000018,0.462942,160.000000,
0.514300,0.464860,0.514300,0.000016,0.376488,240.000000,
0.588803,0.492358,0.588803,0.000013,0.311972,320.000000,
0.585728,0.454814,0.588803,0.000011,0.243285,400.000000,
0.575126,0.531663,0.588803,0.000009,0.240858,480.000000,
0.630543,0.546986,0.630543,0.000007,0.230761,560.000000,
0.600590,0.641482,0.630543,0.000005,0.139345,640.000000,
0.585310,0.656710,0.630543,0.000002,0.129271,720.000000,
0.610575,0.653338,0.630543,0.000000,0.125910,800.000000,
0.610575,0.654491,0.630543,0.000000,0.108763,804.000000,
