val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.388974,0.605087,0.388974,0.000020,0.575944,80.000000,
0.512636,0.488404,0.512636,0.000018,0.440654,160.000000,
0.551126,0.463795,0.551126,0.000016,0.386846,240.000000,
0.565219,0.435775,0.565219,0.000013,0.306205,320.000000,
0.587171,0.473614,0.587171,0.000011,0.255293,400.000000,
0.561175,0.586528,0.587171,0.000009,0.238414,480.000000,
0.626138,0.505709,0.626138,0.000007,0.195073,560.000000,
0.600590,0.622474,0.626138,0.000005,0.120965,640.000000,
0.585838,0.625881,0.626138,0.000002,0.129289,720.000000,
0.605534,0.593126,0.626138,0.000000,0.127998,800.000000,
0.605534,0.593156,0.626138,0.000000,0.100543,804.000000,
