val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.623188,0.647836,0.623188,0.000020,0.712484,23.000000,
0.594203,0.647192,0.623188,0.000018,0.712769,46.000000,
0.681159,0.533874,0.681159,0.000016,0.619744,69.000000,
0.659420,0.679603,0.681159,0.000013,0.531236,92.000000,
0.717391,0.514569,0.717391,0.000011,0.454990,115.000000,
0.695652,0.513742,0.717391,0.000009,0.442314,138.000000,
0.731884,0.519686,0.731884,0.000007,0.413343,161.000000,
0.702899,0.622308,0.731884,0.000005,0.239672,184.000000,
0.710145,0.658528,0.731884,0.000003,0.264202,207.000000,
0.739130,0.632495,0.739130,0.000000,0.234523,230.000000,
0.731884,0.632249,0.739130,0.000000,0.179751,234.000000,
