val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.222797,0.636362,0.222797,0.000020,0.667321,80.000000,
0.373022,0.650158,0.373022,0.000018,0.454187,160.000000,
0.542410,0.445513,0.542410,0.000016,0.433946,240.000000,
0.544162,0.487603,0.544162,0.000013,0.328611,320.000000,
0.534335,0.506099,0.544162,0.000011,0.272914,400.000000,
0.565219,0.452817,0.565219,0.000009,0.272329,480.000000,
0.554549,0.617466,0.565219,0.000007,0.216819,560.000000,
0.555141,0.541839,0.565219,0.000005,0.163643,640.000000,
0.544120,0.672418,0.565219,0.000002,0.125874,720.000000,
0.560056,0.634933,0.565219,0.000000,0.135199,800.000000,
0.560056,0.635064,0.565219,0.000000,0.159780,804.000000,
