val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.849301,0.858678,0.853990,0.697470,0.858678,0.000020,4.858495,54.000000,
0.873734,0.880791,0.877262,0.594242,0.880791,0.000018,0.764514,108.000000,
0.890492,0.890861,0.890676,0.473694,0.890861,0.000016,0.806173,162.000000,
0.890901,0.891884,0.891393,0.473708,0.891884,0.000013,0.481991,216.000000,
0.902398,0.903788,0.903093,0.460627,0.903788,0.000011,0.412276,270.000000,
0.904760,0.905113,0.904936,0.429731,0.905113,0.000009,0.339222,324.000000,
0.898392,0.897164,0.897778,0.445750,0.905113,0.000007,0.324466,378.000000,
0.909412,0.908331,0.908871,0.394543,0.908331,0.000004,0.231766,432.000000,
0.910558,0.909510,0.910034,0.413028,0.909510,0.000002,0.210141,486.000000,
0.910614,0.909589,0.910101,0.401305,0.909589,0.000000,0.199217,540.000000,
