val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.435288,0.536469,0.435288,0.000020,0.611531,80.000000,
0.485562,0.510310,0.485562,0.000018,0.451762,160.000000,
0.577504,0.448304,0.577504,0.000016,0.420143,240.000000,
0.528543,0.565186,0.577504,0.000013,0.362316,320.000000,
0.575166,0.462788,0.577504,0.000011,0.346996,400.000000,
0.528387,0.515956,0.577504,0.000009,0.315863,480.000000,
0.613817,0.478876,0.613817,0.000007,0.290121,560.000000,
0.571374,0.508118,0.613817,0.000005,0.237614,640.000000,
0.586007,0.519581,0.613817,0.000002,0.225580,720.000000,
0.585728,0.508070,0.613817,0.000000,0.230817,800.000000,
0.580897,0.507850,0.613817,0.000000,0.225451,804.000000,
