val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.823183,0.822192,0.822688,1.123724,0.822192,0.000020,3.637117,54.000000,
0.841129,0.849154,0.845142,0.796578,0.849154,0.000018,1.402585,108.000000,
0.858588,0.864955,0.861772,0.639028,0.864955,0.000016,0.841972,162.000000,
0.871648,0.881750,0.876699,0.567585,0.881750,0.000013,0.587059,216.000000,
0.877223,0.879998,0.878611,0.560881,0.881750,0.000011,0.515592,270.000000,
0.891015,0.891805,0.891410,0.498442,0.891805,0.000009,0.456329,324.000000,
0.894551,0.896187,0.895369,0.467156,0.896187,0.000007,0.413461,378.000000,
0.895735,0.896028,0.895881,0.457153,0.896187,0.000004,0.289216,432.000000,
0.894521,0.895343,0.894932,0.455012,0.896187,0.000002,0.268443,486.000000,
0.896949,0.896378,0.896664,0.441229,0.896378,0.000000,0.271107,540.000000,
