val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.429686,0.544569,0.429686,0.000020,0.562041,80.000000,
0.000000,0.679130,0.429686,0.000018,0.607718,160.000000,
0.000000,0.687933,0.429686,0.000016,0.639676,240.000000,
0.000000,0.667915,0.429686,0.000013,0.615176,320.000000,
0.000000,0.683013,0.429686,0.000011,0.613633,400.000000,
0.000000,0.673815,0.429686,0.000009,0.613515,480.000000,
0.000000,0.699775,0.429686,0.000007,0.621508,560.000000,
0.000000,0.677483,0.429686,0.000005,0.623079,640.000000,
0.000000,0.688626,0.429686,0.000002,0.604949,720.000000,
0.000000,0.679480,0.429686,0.000000,0.626929,800.000000,
0.000000,0.679464,0.429686,0.000000,0.608357,804.000000,
