val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.456522,0.721982,0.456522,0.000020,0.745412,23.000000,
0.471014,0.807199,0.471014,0.000018,0.722784,46.000000,
0.528986,0.659576,0.528986,0.000016,0.718476,69.000000,
0.528986,0.672104,0.528986,0.000013,0.710064,92.000000,
0.471014,0.701452,0.528986,0.000011,0.708915,115.000000,
0.521739,0.683091,0.528986,0.000009,0.699446,138.000000,
0.608696,0.677233,0.608696,0.000007,0.708402,161.000000,
0.594203,0.657929,0.608696,0.000005,0.697652,184.000000,
0.608696,0.646403,0.608696,0.000003,0.681838,207.000000,
0.594203,0.656298,0.608696,0.000000,0.690819,230.000000,
0.608696,0.658705,0.608696,0.000000,0.647725,234.000000,
