val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.496745,0.519853,0.496745,0.000020,0.602913,80.000000,
0.512859,0.500693,0.512859,0.000018,0.459489,160.000000,
0.538935,0.506428,0.538935,0.000016,0.411700,240.000000,
0.504788,0.602003,0.538935,0.000013,0.327151,320.000000,
0.507166,0.620721,0.538935,0.000011,0.269249,400.000000,
0.590606,0.465653,0.590606,0.000009,0.253773,480.000000,
0.587761,0.520332,0.590606,0.000007,0.233478,560.000000,
0.582112,0.586853,0.590606,0.000005,0.146173,640.000000,
0.581239,0.593943,0.590606,0.000002,0.165043,720.000000,
0.564844,0.635008,0.590606,0.000000,0.129278,800.000000,
0.564844,0.635162,0.590606,0.000000,0.052212,804.000000,
