val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.528986,0.679253,0.528986,0.000020,0.730017,23.000000,
0.557971,0.680174,0.557971,0.000018,0.719250,46.000000,
0.565217,0.692556,0.565217,0.000016,0.706146,69.000000,
0.543478,0.636307,0.565217,0.000013,0.703842,92.000000,
0.528986,0.675012,0.565217,0.000011,0.723044,115.000000,
0.471014,0.697866,0.565217,0.000009,0.701203,138.000000,
0.521739,0.671501,0.565217,0.000007,0.710619,161.000000,
0.528986,0.658052,0.565217,0.000005,0.699698,184.000000,
0.507246,0.698750,0.565217,0.000003,0.706741,207.000000,
0.528986,0.695064,0.565217,0.000000,0.699653,230.000000,
0.543478,0.694405,0.565217,0.000000,0.710445,234.000000,
