val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.417918,0.543977,0.417918,0.000020,0.575920,80.000000,
0.506097,0.427344,0.506097,0.000018,0.442578,160.000000,
0.539833,0.459506,0.539833,0.000016,0.396560,240.000000,
0.625337,0.468304,0.625337,0.000013,0.281596,320.000000,
0.544120,0.554587,0.625337,0.000011,0.244124,400.000000,
0.627796,0.440224,0.627796,0.000009,0.228445,480.000000,
0.607460,0.579109,0.627796,0.000007,0.185792,560.000000,
0.596189,0.752095,0.627796,0.000005,0.099050,640.000000,
0.600590,0.802940,0.627796,0.000002,0.104243,720.000000,
0.595902,0.675604,0.627796,0.000000,0.130478,800.000000,
0.590821,0.676344,0.627796,0.000000,0.102131,804.000000,
