val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.471014,0.730400,0.471014,0.000020,0.794988,23.000000,
0.536232,0.664803,0.536232,0.000018,0.709630,46.000000,
0.565217,0.629998,0.565217,0.000016,0.701740,69.000000,
0.659420,0.594023,0.659420,0.000013,0.658940,92.000000,
0.659420,0.545620,0.659420,0.000011,0.603178,115.000000,
0.673913,0.563546,0.673913,0.000009,0.580586,138.000000,
0.659420,0.554464,0.673913,0.000007,0.547271,161.000000,
0.688406,0.598977,0.688406,0.000005,0.445065,184.000000,
0.681159,0.540986,0.688406,0.000003,0.413983,207.000000,
0.702899,0.547705,0.702899,0.000000,0.459247,230.000000,
0.702899,0.547341,0.702899,0.000000,0.391553,234.000000,
