val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.572464,0.623195,0.572464,0.000020,0.699822,23.000000,
0.521739,0.658942,0.572464,0.000018,0.714196,46.000000,
0.471014,0.717327,0.572464,0.000016,0.705472,69.000000,
0.471014,0.715461,0.572464,0.000013,0.709060,92.000000,
0.528986,0.672800,0.572464,0.000011,0.710859,115.000000,
0.471014,0.712436,0.572464,0.000009,0.712755,138.000000,
0.528986,0.677817,0.572464,0.000007,0.707676,161.000000,
0.471014,0.695177,0.572464,0.000005,0.711750,184.000000,
0.471014,0.697246,0.572464,0.000003,0.702432,207.000000,
0.528986,0.691305,0.572464,0.000000,0.703579,230.000000,
0.528986,0.691156,0.572464,0.000000,0.712867,234.000000,
