val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.688354,0.773403,0.730878,1.320911,0.773403,0.000020,6.005107,54.000000,
0.866372,0.869583,0.867978,0.590445,0.869583,0.000018,0.973074,108.000000,
0.893217,0.893010,0.893113,0.524881,0.893010,0.000016,0.657330,162.000000,
0.895020,0.894205,0.894612,0.465077,0.894205,0.000013,0.504295,216.000000,
0.892115,0.894498,0.893307,0.469736,0.894498,0.000011,0.411292,270.000000,
0.902272,0.901700,0.901986,0.438594,0.901700,0.000009,0.401579,324.000000,
0.900416,0.900949,0.900683,0.430288,0.901700,0.000007,0.349292,378.000000,
0.900550,0.903729,0.902139,0.448273,0.903729,0.000004,0.258728,432.000000,
0.902610,0.903791,0.903201,0.424542,0.903791,0.000002,0.258470,486.000000,
0.904643,0.904952,0.904798,0.425337,0.904952,0.000000,0.260520,540.000000,
