val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.412360,0.570496,0.412360,0.000020,0.608887,80.000000,
0.474545,0.633776,0.474545,0.000018,0.450640,160.000000,
0.597972,0.422936,0.597972,0.000016,0.405521,240.000000,
0.507490,0.560801,0.597972,0.000013,0.317882,320.000000,
0.485860,0.574854,0.597972,0.000011,0.283223,400.000000,
0.563238,0.460894,0.597972,0.000009,0.257597,480.000000,
0.545062,0.585947,0.597972,0.000007,0.222395,560.000000,
0.528734,0.613441,0.597972,0.000005,0.170423,640.000000,
0.517958,0.649074,0.597972,0.000002,0.137815,720.000000,
0.533998,0.624394,0.597972,0.000000,0.136286,800.000000,
0.533998,0.624221,0.597972,0.000000,0.219881,804.000000,
