val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.438801,0.470543,0.438801,0.000020,0.542756,80.000000,
0.489277,0.460634,0.489277,0.000018,0.442664,160.000000,
0.572338,0.415826,0.572338,0.000016,0.409974,240.000000,
0.566301,0.522032,0.572338,0.000013,0.295305,320.000000,
0.534335,0.602770,0.572338,0.000011,0.235072,400.000000,
0.595690,0.477855,0.595690,0.000009,0.228030,480.000000,
0.585580,0.736667,0.595690,0.000007,0.189626,560.000000,
0.585408,0.785715,0.595690,0.000005,0.106644,640.000000,
0.590394,0.648212,0.595690,0.000002,0.124035,720.000000,
0.595455,0.625515,0.595690,0.000000,0.091458,800.000000,
0.590390,0.626501,0.595690,0.000000,0.175496,804.000000,
