val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.536232,0.690294,0.536232,0.000020,0.725890,23.000000,
0.471014,0.705274,0.536232,0.000018,0.719925,46.000000,
0.471014,0.715750,0.536232,0.000016,0.705780,69.000000,
0.471014,0.697817,0.536232,0.000013,0.701703,92.000000,
0.471014,0.697656,0.536232,0.000011,0.701474,115.000000,
0.528986,0.687626,0.536232,0.000009,0.708534,138.000000,
0.471014,0.693621,0.536232,0.000007,0.706977,161.000000,
0.528986,0.692049,0.536232,0.000005,0.705587,184.000000,
0.528986,0.686293,0.536232,0.000003,0.708691,207.000000,
0.528986,0.687775,0.536232,0.000000,0.708826,230.000000,
0.528986,0.687775,0.536232,0.000000,0.720804,234.000000,
