val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.396612,0.561966,0.396612,0.000020,0.573119,80.000000,
0.000000,0.685018,0.396612,0.000018,0.634343,160.000000,
0.277892,0.652422,0.396612,0.000016,0.594279,240.000000,
0.434214,0.549770,0.434214,0.000013,0.510820,320.000000,
0.406035,0.590855,0.434214,0.000011,0.479157,400.000000,
0.472181,0.462427,0.472181,0.000009,0.449545,480.000000,
0.432768,0.672069,0.472181,0.000007,0.404107,560.000000,
0.506204,0.511928,0.506204,0.000005,0.379238,640.000000,
0.467275,0.520696,0.506204,0.000002,0.349331,720.000000,
0.481343,0.509395,0.506204,0.000000,0.364138,800.000000,
0.485635,0.509508,0.506204,0.000000,0.228930,804.000000,
