val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.464242,0.477019,0.464242,0.000020,0.581185,80.000000,
0.506097,0.456780,0.506097,0.000018,0.454313,160.000000,
0.519611,0.443466,0.519611,0.000016,0.407571,240.000000,
0.539833,0.468041,0.539833,0.000013,0.292268,320.000000,
0.469610,0.882536,0.539833,0.000011,0.237719,400.000000,
0.580897,0.488066,0.580897,0.000009,0.228539,480.000000,
0.611740,0.671839,0.611740,0.000007,0.190356,560.000000,
0.619549,0.708577,0.619549,0.000005,0.102075,640.000000,
0.591104,0.683423,0.619549,0.000002,0.121434,720.000000,
0.575679,0.852719,0.619549,0.000000,0.109835,800.000000,
0.575679,0.851278,0.619549,0.000000,0.020341,804.000000,
