val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.425273,0.523175,0.425273,0.000020,0.578859,80.000000,
0.000000,0.685104,0.425273,0.000018,0.620665,160.000000,
0.000000,0.687434,0.425273,0.000016,0.610860,240.000000,
0.000000,0.674675,0.425273,0.000013,0.614289,320.000000,
0.000000,0.683662,0.425273,0.000011,0.611588,400.000000,
0.000000,0.673768,0.425273,0.000009,0.626775,480.000000,
0.000000,0.676337,0.425273,0.000007,0.618109,560.000000,
0.000000,0.673716,0.425273,0.000005,0.622666,640.000000,
0.000000,0.679832,0.425273,0.000002,0.611319,720.000000,
0.000000,0.680891,0.425273,0.000000,0.611415,800.000000,
0.000000,0.680879,0.425273,0.000000,0.651827,804.000000,
