val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.330850,0.670643,0.330850,0.000020,0.531246,80.000000,
0.502317,0.493667,0.502317,0.000018,0.435511,160.000000,
0.474672,0.497692,0.502317,0.000016,0.411227,240.000000,
0.501757,0.535534,0.502317,0.000013,0.278295,320.000000,
0.523799,0.603759,0.523799,0.000011,0.220208,400.000000,
0.496736,0.590322,0.523799,0.000009,0.242687,480.000000,
0.554665,0.806347,0.554665,0.000007,0.170540,560.000000,
0.559831,0.883241,0.559831,0.000005,0.109023,640.000000,
0.580278,0.755036,0.580278,0.000002,0.114820,720.000000,
0.565820,0.730698,0.580278,0.000000,0.092081,800.000000,
0.565820,0.731377,0.580278,0.000000,0.176752,804.000000,
