val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.000000,0.680817,0.000000,0.000020,0.636338,80.000000,
0.000000,0.663756,0.000000,0.000018,0.634687,160.000000,
0.000000,0.738059,0.000000,0.000016,0.610643,240.000000,
0.000000,0.699432,0.000000,0.000013,0.603839,320.000000,
0.000000,0.676895,0.000000,0.000011,0.622041,400.000000,
0.000000,0.691479,0.000000,0.000009,0.626563,480.000000,
0.000000,0.679709,0.000000,0.000007,0.610467,560.000000,
0.000000,0.681242,0.000000,0.000005,0.613373,640.000000,
0.000000,0.675126,0.000000,0.000002,0.627758,720.000000,
0.000000,0.682986,0.000000,0.000000,0.599513,800.000000,
0.000000,0.682999,0.000000,0.000000,0.713720,804.000000,
