val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.536232,0.664411,0.536232,0.000020,0.697875,23.000000,
0.579710,0.655794,0.579710,0.000018,0.722376,46.000000,
0.637681,0.554000,0.637681,0.000016,0.659999,69.000000,
0.478261,1.142956,0.637681,0.000013,0.607893,92.000000,
0.623188,0.625746,0.637681,0.000011,0.625935,115.000000,
0.666667,0.510774,0.666667,0.000009,0.565834,138.000000,
0.717391,0.580502,0.717391,0.000007,0.472280,161.000000,
0.673913,0.567014,0.717391,0.000005,0.335335,184.000000,
0.731884,0.506479,0.731884,0.000003,0.340835,207.000000,
0.724638,0.501147,0.731884,0.000000,0.319270,230.000000,
0.724638,0.501037,0.731884,0.000000,0.270817,234.000000,
