val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.528986,0.683549,0.528986,0.000020,0.707369,23.000000,
0.601449,0.667953,0.601449,0.000018,0.702790,46.000000,
0.623188,0.615061,0.623188,0.000016,0.697725,69.000000,
0.644928,0.556418,0.644928,0.000013,0.633107,92.000000,
0.681159,0.569298,0.681159,0.000011,0.598954,115.000000,
0.644928,0.554864,0.681159,0.000009,0.586666,138.000000,
0.681159,0.505845,0.681159,0.000007,0.556230,161.000000,
0.695652,0.552832,0.695652,0.000005,0.452662,184.000000,
0.724638,0.536885,0.724638,0.000003,0.423414,207.000000,
0.717391,0.537958,0.724638,0.000000,0.402551,230.000000,
0.717391,0.538412,0.724638,0.000000,0.428395,234.000000,
