val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.440960,0.599901,0.440960,0.000020,0.557208,80.000000,
0.501757,0.517762,0.501757,0.000018,0.419033,160.000000,
0.533998,0.446314,0.533998,0.000016,0.426316,240.000000,
0.523261,0.512526,0.533998,0.000013,0.296146,320.000000,
0.469638,0.542497,0.533998,0.000011,0.239450,400.000000,
0.555544,0.565557,0.555544,0.000009,0.244004,480.000000,
0.594811,0.539224,0.594811,0.000007,0.195960,560.000000,
0.575166,0.725129,0.594811,0.000005,0.123301,640.000000,
0.580325,0.735623,0.594811,0.000002,0.119681,720.000000,
0.590390,0.700761,0.594811,0.000000,0.103384,800.000000,
0.595455,0.700270,0.595455,0.000000,0.161238,804.000000,
