val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.478261,0.715780,0.478261,0.000020,0.752306,23.000000,
0.471014,0.817351,0.478261,0.000018,0.742000,46.000000,
0.471014,0.799068,0.478261,0.000016,0.727302,69.000000,
0.615942,0.654428,0.615942,0.000013,0.703713,92.000000,
0.666667,0.619850,0.666667,0.000011,0.667762,115.000000,
0.586957,1.134667,0.666667,0.000009,0.653732,138.000000,
0.471014,0.708329,0.666667,0.000007,0.817694,161.000000,
0.528986,0.676498,0.666667,0.000005,0.710285,184.000000,
0.471014,0.693958,0.666667,0.000003,0.700451,207.000000,
0.528986,0.676889,0.666667,0.000000,0.715473,230.000000,
0.528986,0.677832,0.666667,0.000000,0.707921,234.000000,
