val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.291637,0.740492,0.291637,0.000020,0.575740,80.000000,
0.333002,0.632239,0.333002,0.000018,0.561721,160.000000,
0.000000,0.687675,0.333002,0.000016,0.623812,240.000000,
0.000000,0.683791,0.333002,0.000013,0.610456,320.000000,
0.000000,0.699369,0.333002,0.000011,0.613561,400.000000,
0.000000,0.671907,0.333002,0.000009,0.622841,480.000000,
0.000000,0.669162,0.333002,0.000007,0.617265,560.000000,
0.000000,0.676854,0.333002,0.000005,0.605310,640.000000,
0.000000,0.681184,0.333002,0.000002,0.605776,720.000000,
0.000000,0.672738,0.333002,0.000000,0.633632,800.000000,
0.000000,0.672710,0.333002,0.000000,0.614315,804.000000,
