val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.485507,0.724913,0.485507,0.000020,0.692336,23.000000,
0.608696,0.681138,0.608696,0.000018,0.679360,46.000000,
0.659420,0.593299,0.659420,0.000016,0.646817,69.000000,
0.731884,0.561534,0.731884,0.000013,0.555551,92.000000,
0.681159,0.536049,0.731884,0.000011,0.494692,115.000000,
0.702899,0.545897,0.731884,0.000009,0.499228,138.000000,
0.717391,0.526922,0.731884,0.000007,0.435284,161.000000,
0.717391,0.497477,0.731884,0.000005,0.363059,184.000000,
0.731884,0.497746,0.731884,0.000003,0.319027,207.000000,
0.724638,0.527222,0.731884,0.000000,0.302571,230.000000,
0.717391,0.527449,0.731884,0.000000,0.252774,234.000000,
