val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.368100,0.661359,0.368100,0.000020,0.549279,80.000000,
0.557377,0.418885,0.557377,0.000018,0.451248,160.000000,
0.528387,0.484655,0.557377,0.000016,0.399705,240.000000,
0.640943,0.468836,0.640943,0.000013,0.295093,320.000000,
0.549362,0.522982,0.640943,0.000011,0.234221,400.000000,
0.533998,0.515427,0.640943,0.000009,0.248229,480.000000,
0.549945,0.658712,0.640943,0.000007,0.187953,560.000000,
0.549682,0.835300,0.640943,0.000005,0.112346,640.000000,
0.552851,0.713535,0.640943,0.000002,0.111540,720.000000,
0.549490,0.787550,0.640943,0.000000,0.093795,800.000000,
0.549490,0.787747,0.640943,0.000000,0.179986,804.000000,
