val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.615942,0.557067,0.615942,0.000020,0.702398,23.000000,
0.695652,0.538754,0.695652,0.000018,0.636393,46.000000,
0.644928,0.609517,0.695652,0.000016,0.614991,69.000000,
0.681159,0.505782,0.695652,0.000013,0.585730,92.000000,
0.702899,0.498719,0.702899,0.000011,0.439414,115.000000,
0.710145,0.490582,0.710145,0.000009,0.494042,138.000000,
0.695652,0.516079,0.710145,0.000007,0.419139,161.000000,
0.717391,0.554947,0.717391,0.000005,0.245172,184.000000,
0.731884,0.583548,0.731884,0.000003,0.227614,207.000000,
0.731884,0.558505,0.731884,0.000000,0.251032,230.000000,
0.731884,0.557305,0.731884,0.000000,0.281291,234.000000,
